order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
7025328395,52898,5/22/2025 20:22,5/22/2025 20:17,-5,1.09,On Time,
3000291505,87077,10/8/2024 8:24,10/8/2024 8:47,23,1.99,Significantly Delayed,Traffic
99707019,97798,9/13/2024 12:43,9/13/2024 12:43,0,1.38,On Time,
7752649052,86044,8/20/2023 11:05,8/20/2023 11:00,-5,3.94,On Time,
4275941835,21479,11/18/2023 23:14,11/18/2023 23:29,15,4.27,Slightly Delayed,Traffic
5009864032,28181,9/5/2024 15:15,9/5/2024 15:11,-4,1.73,On Time,
8551807594,74855,9/23/2025 4:05,9/23/2025 4:17,12,3.11,Slightly Delayed,Traffic
1940875163,80446,3/20/2024 6:34,3/20/2024 6:49,15,2.22,Slightly Delayed,Traffic
8286641866,11221,7/27/2025 13:13,7/27/2025 13:10,-3,4.6,On Time,
6326800824,42886,2/17/2025 21:04,2/17/2025 21:05,1,3.64,On Time,Traffic
1140027090,25341,1/12/2025 12:05,1/12/2025 12:02,-3,1.09,On Time,
1180009463,85781,9/8/2023 7:21,9/8/2023 7:18,-3,4.83,On Time,
9237275825,15612,2/13/2024 20:18,2/13/2024 20:15,-3,2.47,On Time,
6872984458,19899,2/27/2024 9:36,2/27/2024 9:40,4,3.94,On Time,Traffic
2093311676,41724,1/1/2024 0:08,1/1/2024 0:08,0,3.89,On Time,
5181811596,42041,10/14/2024 15:33,10/14/2024 15:28,-5,4.08,On Time,
7588780076,19973,11/18/2025 7:31,11/18/2025 7:33,2,1.97,On Time,Traffic
3495009754,76370,12/29/2025 13:52,12/29/2025 13:56,4,4.25,On Time,Traffic
2838231370,48913,8/27/2024 3:57,8/27/2024 4:22,25,0.56,Significantly Delayed,Traffic
7449241464,60146,5/12/2023 6:28,5/12/2023 6:33,5,1.16,On Time,Traffic
1885540545,71380,4/12/2024 2:23,4/12/2024 2:20,-3,3.23,On Time,
233725625,33653,5/29/2024 9:30,5/29/2024 9:39,9,2.05,Slightly Delayed,Traffic
4372760109,58973,3/25/2025 9:50,3/25/2025 10:02,12,2.83,Slightly Delayed,Traffic
105120120,33881,6/20/2023 23:00,6/20/2023 22:58,-2,2.03,On Time,
9214754608,92400,8/31/2024 21:56,8/31/2024 22:00,4,2.71,On Time,Traffic
7153571418,5413,7/13/2023 18:13,7/13/2023 18:18,5,2.43,On Time,Traffic
2415378010,82444,2/8/2025 3:16,2/8/2025 3:12,-4,1.61,On Time,
6491635250,38305,11/18/2023 17:11,11/18/2023 17:19,8,1.26,Slightly Delayed,Traffic
746855366,33239,3/8/2025 13:52,3/8/2025 13:49,-3,3.8,On Time,
7984397296,6660,5/15/2023 20:12,5/15/2023 20:08,-4,2.3,On Time,
5505606539,98961,4/1/2024 23:10,4/1/2024 23:13,3,4.86,On Time,Traffic
2211380156,56401,3/10/2023 6:32,3/10/2023 6:35,3,2.27,On Time,Traffic
9462586874,53350,4/6/2023 10:21,4/6/2023 10:17,-4,3.76,On Time,
4342953485,4984,9/21/2024 4:51,9/21/2024 4:49,-2,3.29,On Time,
2839625642,30082,2/27/2023 17:27,2/27/2023 17:27,0,1.44,On Time,
7764212463,33224,1/11/2023 8:49,1/11/2023 9:16,27,0.53,Significantly Delayed,Traffic
243806553,49308,7/23/2024 0:24,7/23/2024 0:24,0,1.38,On Time,
2754459589,14469,6/25/2023 21:50,6/25/2023 21:49,-1,3.77,On Time,
9411321584,21817,11/28/2024 14:41,11/28/2024 14:36,-5,3.68,On Time,
5816124550,24676,8/29/2023 20:57,8/29/2023 21:07,10,0.64,Slightly Delayed,Traffic
9930529376,3606,8/2/2023 19:00,8/2/2023 18:58,-2,2.03,On Time,
2096129821,53730,7/1/2023 13:20,7/1/2023 13:28,8,1.62,Slightly Delayed,Traffic
5620302022,1924,6/10/2025 3:35,6/10/2025 3:36,1,4.87,On Time,Traffic
6113361188,9926,6/16/2024 20:04,6/16/2024 20:08,4,3.75,On Time,Traffic
6212717100,37263,10/2/2025 17:59,10/2/2025 17:57,-2,1.37,On Time,
3804286202,21302,9/23/2024 5:20,9/23/2024 5:21,1,0.55,On Time,Traffic
8251339155,99251,11/19/2023 12:12,11/19/2023 12:33,21,0.5,Significantly Delayed,Traffic
1056015965,30013,3/3/2023 22:33,3/3/2023 22:41,8,2.97,Slightly Delayed,Traffic
9665030593,58911,8/16/2024 21:50,8/16/2024 21:51,1,2.11,On Time,Traffic
7373280664,74062,6/25/2025 23:14,6/25/2025 23:28,14,1.05,Slightly Delayed,Traffic
2402830655,45857,6/1/2024 22:50,6/1/2024 22:52,2,0.6,On Time,Traffic
9028627543,67140,2/23/2025 19:54,2/23/2025 20:09,15,1.29,Slightly Delayed,Traffic
1139086128,39430,8/8/2023 15:00,8/8/2023 15:17,17,0.56,Significantly Delayed,Traffic
7092686444,74199,2/11/2023 20:18,2/11/2023 20:46,28,3.01,Significantly Delayed,Traffic
5759505908,71637,12/21/2023 18:59,12/21/2023 19:03,4,0.95,On Time,Traffic
4447929785,23358,8/13/2024 9:47,8/13/2024 9:43,-4,3.95,On Time,
6609878745,36961,9/23/2024 4:37,9/23/2024 5:02,25,4.24,Significantly Delayed,Traffic
3262157292,82356,8/1/2024 4:09,8/1/2024 4:14,5,2.43,On Time,Traffic
8717610026,193,10/5/2024 12:23,10/5/2024 12:20,-3,2.2,On Time,
2595165634,20403,8/2/2024 23:16,8/2/2024 23:39,23,2.19,Significantly Delayed,Traffic
874823148,16450,4/9/2025 20:14,4/9/2025 20:23,9,1.53,Slightly Delayed,Traffic
9927510935,64396,7/30/2023 5:43,7/30/2023 5:46,3,4.15,On Time,Traffic
4154277922,54248,12/19/2025 0:14,12/19/2025 0:17,3,1.26,On Time,Traffic
7601798123,19466,12/11/2025 4:08,12/11/2025 4:06,-2,0.59,On Time,
4351353252,69053,2/15/2023 8:01,2/15/2023 8:30,29,2.87,Significantly Delayed,Traffic
9138328274,1622,4/11/2025 19:29,4/11/2025 19:32,3,4.21,On Time,Traffic
5167590044,90966,11/27/2024 21:45,11/27/2024 21:46,1,2.29,On Time,Traffic
8125987960,81473,11/23/2023 18:26,11/23/2023 18:27,1,2.57,On Time,Traffic
8567299864,72117,11/1/2024 6:11,11/1/2024 6:19,8,1.77,Slightly Delayed,Traffic
6447602633,37638,12/11/2023 10:45,12/11/2023 10:50,5,3.76,On Time,Traffic
1700687911,41522,12/5/2024 6:38,12/5/2024 6:43,5,2.59,On Time,Traffic
2243274227,78196,7/15/2024 19:29,7/15/2024 19:42,13,2.81,Slightly Delayed,Traffic
8560534530,88543,3/13/2024 15:37,3/13/2024 15:38,1,2.56,On Time,Traffic
1620682188,35839,12/5/2025 16:45,12/5/2025 16:49,4,2.84,On Time,Traffic
601861166,46270,1/10/2023 18:09,1/10/2023 18:12,3,4.71,On Time,Traffic
5118551758,39669,8/21/2023 20:44,8/21/2023 20:57,13,1.5,Slightly Delayed,Traffic
5498816834,31683,8/6/2023 14:09,8/6/2023 14:12,3,2.49,On Time,Traffic
2469552721,38611,1/9/2024 19:52,1/9/2024 19:55,3,1.79,On Time,Traffic
1148012188,64740,4/21/2023 2:04,4/21/2023 2:25,21,4,Significantly Delayed,Traffic
2176732215,31308,8/19/2024 4:49,8/19/2024 4:48,-1,3.67,On Time,
4201501501,80116,5/1/2024 18:40,5/1/2024 18:41,1,4.66,On Time,Traffic
5575780630,99630,8/21/2025 6:08,8/21/2025 6:08,0,1.15,On Time,
5031962902,22981,10/22/2025 23:31,10/22/2025 23:29,-2,1.16,On Time,
606358331,84628,6/21/2024 2:42,6/21/2024 2:46,4,2.32,On Time,Traffic
472868106,67987,8/23/2023 13:23,8/23/2023 13:27,4,4.33,On Time,Traffic
4090808717,24371,2/16/2023 6:05,2/16/2023 6:01,-4,1.55,On Time,
6316987328,45257,7/29/2024 9:22,7/29/2024 9:44,22,1.82,Significantly Delayed,Traffic
4247356657,21832,7/3/2023 18:16,7/3/2023 18:17,1,0.9,On Time,Traffic
7714529705,19343,2/14/2025 12:19,2/14/2025 12:20,1,2.1,On Time,Traffic
4005897617,15307,1/28/2024 11:22,1/28/2024 11:22,0,2.54,On Time,
9818772428,90816,1/28/2024 0:12,1/28/2024 0:23,11,2.74,Slightly Delayed,Traffic
5407164308,43671,4/27/2025 18:59,4/27/2025 19:02,3,1.87,On Time,Traffic
4096953662,59594,9/20/2023 2:21,9/20/2023 2:19,-2,4.5,On Time,
3262085311,35492,9/30/2025 11:28,9/30/2025 11:25,-3,1.94,On Time,
3045447195,5171,1/31/2025 11:43,1/31/2025 11:41,-2,3.51,On Time,
9224128638,80438,9/17/2024 2:54,9/17/2024 2:50,-4,3.48,On Time,
5484596284,78740,3/27/2025 8:01,3/27/2025 7:58,-3,0.52,On Time,
8236347990,69895,1/23/2025 9:28,1/23/2025 9:29,1,1.13,On Time,Traffic
6268034749,33374,12/3/2024 4:14,12/3/2024 4:09,-5,0.7,On Time,
7773145479,42690,12/21/2023 17:11,12/21/2023 17:20,9,4.51,Slightly Delayed,Traffic
4000067661,84589,9/21/2023 15:49,9/21/2023 15:50,1,4.2,On Time,Traffic
5864927405,45202,10/15/2024 7:10,10/15/2024 7:12,2,4.83,On Time,Traffic
9309740953,61729,4/28/2025 10:36,4/28/2025 10:40,4,4.86,On Time,Traffic
4238526828,76560,9/17/2023 7:27,9/17/2023 7:46,19,3.5,Significantly Delayed,Traffic
4735705102,40092,1/23/2025 7:09,1/23/2025 7:15,6,3.44,Slightly Delayed,Traffic
9419593386,58557,5/9/2023 20:03,5/9/2023 20:23,20,3.01,Significantly Delayed,Traffic
9176689557,30337,3/13/2023 1:59,3/13/2023 2:04,5,0.92,On Time,Traffic
1634102175,88202,5/7/2025 18:30,5/7/2025 18:45,15,1.58,Slightly Delayed,Traffic
2222094628,49206,2/28/2023 5:16,2/28/2023 5:18,2,4.58,On Time,Traffic
7630704944,31804,8/13/2023 22:25,8/13/2023 22:22,-3,2.22,On Time,
2286232733,65122,2/28/2023 0:59,2/28/2023 1:03,4,2.83,On Time,Traffic
246065076,55641,11/29/2023 1:08,11/29/2023 1:18,10,4.08,Slightly Delayed,Traffic
8927036176,25549,2/16/2023 16:40,2/16/2023 16:43,3,1.27,On Time,Traffic
9173712320,53071,2/1/2025 0:12,2/1/2025 0:10,-2,3.87,On Time,
3517511403,80128,5/9/2024 9:52,5/9/2024 9:55,3,2.35,On Time,Traffic
5620666544,81871,11/27/2023 19:12,11/27/2023 19:16,4,2.6,On Time,Traffic
9278366879,84937,3/29/2023 9:47,3/29/2023 9:45,-2,1.24,On Time,
1280011529,34482,10/14/2024 14:28,10/14/2024 14:33,5,4,On Time,Traffic
291768063,69178,1/19/2025 4:11,1/19/2025 4:22,11,2.96,Slightly Delayed,Traffic
1980487274,60653,2/2/2024 21:45,2/2/2024 21:44,-1,1.89,On Time,
9250841324,54776,5/17/2023 22:58,5/17/2023 23:03,5,3.4,On Time,Traffic
699579462,17815,5/24/2024 16:30,5/24/2024 16:35,5,1.5,On Time,Traffic
2660945989,79570,2/29/2024 14:18,2/29/2024 14:15,-3,0.66,On Time,
9388302999,59007,9/7/2024 1:00,9/7/2024 1:09,9,1.51,Slightly Delayed,Traffic
6943130043,51008,6/21/2024 22:20,6/21/2024 22:25,5,1.92,On Time,Traffic
3294881021,88933,7/4/2024 13:52,7/4/2024 14:05,13,1.89,Slightly Delayed,Traffic
4983401710,60834,8/8/2023 18:56,8/8/2023 19:04,8,2.37,Slightly Delayed,Traffic
244838590,2719,11/13/2023 7:36,11/13/2023 7:37,1,1.66,On Time,Traffic
9229271376,81650,10/3/2025 0:33,10/3/2025 0:37,4,0.81,On Time,Traffic
4079609568,9247,6/1/2024 9:06,6/1/2024 9:15,9,3.09,Slightly Delayed,Traffic
6019093541,21095,7/20/2023 11:55,7/20/2023 11:54,-1,0.56,On Time,
7236857760,97956,11/29/2023 3:02,11/29/2023 2:59,-3,4.56,On Time,
5443342888,93294,11/14/2023 9:02,11/14/2023 9:07,5,3.86,On Time,Traffic
736288282,89797,12/24/2025 23:00,12/24/2025 22:55,-5,3.79,On Time,
6933391017,68423,5/15/2025 20:30,5/15/2025 20:30,0,3.98,On Time,
7225877065,23303,3/5/2025 22:54,3/5/2025 22:54,0,3.5,On Time,
6481010552,27342,11/11/2024 23:10,11/11/2024 23:26,16,2.66,Significantly Delayed,Traffic
7552448041,32296,11/27/2025 11:22,11/27/2025 11:17,-5,3.64,On Time,
9094625949,22022,2/24/2024 13:51,2/24/2024 13:56,5,4.83,On Time,Traffic
4730079948,79666,10/14/2023 7:56,10/14/2023 7:51,-5,3.84,On Time,
6497754264,57354,10/24/2025 7:20,10/24/2025 7:33,13,4.33,Slightly Delayed,Traffic
5955554908,4455,5/15/2023 20:23,5/15/2023 20:19,-4,1.52,On Time,
4840616065,6438,11/10/2023 7:40,11/10/2023 7:44,4,4.41,On Time,Traffic
8539974776,4462,7/24/2025 2:33,7/24/2025 2:32,-1,4.48,On Time,
673026904,23821,9/15/2023 9:41,9/15/2023 9:45,4,4.5,On Time,Traffic
485502291,25243,5/13/2025 1:30,5/13/2025 1:29,-1,3.44,On Time,
5709295220,91156,2/22/2025 12:30,2/22/2025 12:27,-3,3.71,On Time,
2166546535,5444,4/27/2023 1:34,4/27/2023 1:59,25,1.26,Significantly Delayed,Traffic
7035601195,76762,6/2/2023 13:17,6/2/2023 13:20,3,2.74,On Time,Traffic
1336155507,21680,1/23/2025 23:16,1/23/2025 23:20,4,2.75,On Time,Traffic
3070184317,82160,2/13/2025 3:15,2/13/2025 3:16,1,2.2,On Time,Traffic
640634113,97677,10/3/2023 10:19,10/3/2023 10:14,-5,3.7,On Time,
3020511551,16637,4/19/2023 8:16,4/19/2023 8:19,3,2.5,On Time,Traffic
4420577727,81242,12/29/2023 16:11,12/29/2023 16:26,15,1.19,Slightly Delayed,Traffic
3963359055,3054,8/9/2023 14:36,8/9/2023 14:36,0,1.89,On Time,
6474376949,97503,7/25/2025 16:23,7/25/2025 16:26,3,2.87,On Time,Traffic
842400676,888,1/16/2025 15:41,1/16/2025 15:37,-4,4.4,On Time,
685596995,51861,10/3/2023 12:19,10/3/2023 12:24,5,3.31,On Time,Traffic
5186196604,74642,7/16/2025 7:17,7/16/2025 7:16,-1,1.32,On Time,
1400196972,17838,12/30/2023 14:10,12/30/2023 14:25,15,0.61,Slightly Delayed,Traffic
2555045470,25002,1/16/2023 15:23,1/16/2023 15:27,4,3.78,On Time,Traffic
3377833724,86302,5/14/2024 7:06,5/14/2024 7:07,1,4.94,On Time,Traffic
3392698079,24759,8/13/2024 23:56,8/13/2024 23:58,2,3.79,On Time,Traffic
4266724712,5637,6/23/2023 4:29,6/23/2023 4:29,0,3.69,On Time,
8097742849,47432,10/14/2023 19:54,10/14/2023 19:56,2,3.96,On Time,Traffic
6998599333,4391,10/24/2024 9:57,10/24/2024 9:53,-4,0.75,On Time,
2875376880,55706,8/15/2024 12:21,8/15/2024 12:46,25,3.78,Significantly Delayed,Traffic
8255011214,36365,1/30/2024 11:57,1/30/2024 11:54,-3,0.53,On Time,
1062956526,37861,4/21/2025 7:40,4/21/2025 7:47,7,0.66,Slightly Delayed,Traffic
4900279496,93153,1/9/2023 17:30,1/9/2023 17:30,0,3.89,On Time,
6419641488,70333,6/13/2025 17:54,6/13/2025 17:50,-4,3.17,On Time,
37811003,53788,6/14/2024 23:11,6/14/2024 23:34,23,3.43,Significantly Delayed,Traffic
6304321776,77048,9/1/2023 12:47,9/1/2023 12:49,2,1.78,On Time,Traffic
2172947831,28872,7/30/2023 4:47,7/30/2023 4:51,4,4.72,On Time,Traffic
6268792527,85927,6/21/2024 0:41,6/21/2024 0:53,12,3.45,Slightly Delayed,Traffic
6432136122,1947,5/7/2025 21:42,5/7/2025 21:51,9,1.71,Slightly Delayed,Traffic
8670321013,36000,3/17/2024 23:30,3/17/2024 23:45,15,2.31,Slightly Delayed,Traffic
5267097250,83659,8/28/2024 4:16,8/28/2024 4:30,14,0.67,Slightly Delayed,Traffic
5690710926,94297,6/13/2023 21:48,6/13/2023 21:51,3,3.19,On Time,Traffic
6150607455,22152,3/29/2024 3:11,3/29/2024 3:15,4,2.88,On Time,Traffic
2669059058,14722,12/31/2024 8:00,12/31/2024 7:57,-3,0.71,On Time,
4269746315,68041,7/12/2023 16:36,7/12/2023 16:36,0,4.13,On Time,
2676215752,97890,1/15/2024 4:30,1/15/2024 4:27,-3,1.09,On Time,
1325570137,58073,11/5/2025 20:32,11/5/2025 20:54,22,1.47,Significantly Delayed,Traffic
9496197194,54055,11/11/2025 12:54,11/11/2025 12:57,3,4.55,On Time,Traffic
8203059833,97680,7/26/2025 19:35,7/26/2025 19:40,5,1.71,On Time,Traffic
2221630854,35506,2/5/2023 18:53,2/5/2023 18:57,4,3.86,On Time,Traffic
4764234057,25584,6/5/2023 6:50,6/5/2023 6:45,-5,1.55,On Time,
4863142327,99964,6/26/2023 20:36,6/26/2023 20:41,5,3.83,On Time,Traffic
576435059,19551,6/25/2024 1:09,6/25/2024 1:04,-5,3.75,On Time,
9394118371,727,4/13/2025 19:49,4/13/2025 19:49,0,3.86,On Time,
8349587656,31688,8/11/2023 21:55,8/11/2023 22:00,5,4.36,On Time,Traffic
1780884003,22142,2/5/2025 0:30,2/5/2025 0:29,-1,1.82,On Time,
2312445923,9444,6/20/2024 3:16,6/20/2024 3:25,9,4.32,Slightly Delayed,Traffic
9199388439,43472,7/8/2023 22:46,7/8/2023 22:43,-3,3.39,On Time,
1193263465,36891,7/16/2024 19:15,7/16/2024 19:26,11,4.32,Slightly Delayed,Traffic
2427294210,39961,7/2/2025 10:40,7/2/2025 10:41,1,0.9,On Time,Traffic
4807036313,13956,8/9/2024 5:01,8/9/2024 5:03,2,2.83,On Time,Traffic
7285695361,51191,12/5/2024 14:33,12/5/2024 14:38,5,3.85,On Time,Traffic
5849515196,30447,11/30/2024 2:36,11/30/2024 2:37,1,0.5,On Time,Traffic
9414877094,74760,5/23/2024 15:50,5/23/2024 15:50,0,1.54,On Time,
8925569101,28597,6/9/2023 14:18,6/9/2023 14:19,1,3.74,On Time,Traffic
6593117848,32438,2/24/2025 4:49,2/24/2025 5:18,29,1.41,Significantly Delayed,Traffic
7825555658,1270,1/7/2024 8:12,1/7/2024 8:12,0,3.68,On Time,
9243362081,64260,9/29/2024 13:47,9/29/2024 13:43,-4,2.07,On Time,
7518541749,37824,12/25/2023 5:39,12/25/2023 5:54,15,1.69,Slightly Delayed,Traffic
3286489668,55621,7/25/2025 10:09,7/25/2025 10:05,-4,3.89,On Time,
5778666,51853,8/4/2024 17:10,8/4/2024 17:11,1,4.4,On Time,Traffic
8626997515,73181,12/30/2024 17:16,12/30/2024 17:31,15,2.8,Slightly Delayed,Traffic
3346296053,49896,2/5/2025 3:26,2/5/2025 3:30,4,1.48,On Time,Traffic
5439460562,8115,9/28/2024 10:16,9/28/2024 10:26,10,2.57,Slightly Delayed,Traffic
8745678077,70745,7/11/2025 4:24,7/11/2025 4:21,-3,2.23,On Time,
4401095964,92167,6/3/2023 1:37,6/3/2023 1:39,2,3.04,On Time,Traffic
6761528875,45604,5/19/2025 3:44,5/19/2025 3:45,1,2.76,On Time,Traffic
7116330539,82336,12/1/2023 17:10,12/1/2023 17:14,4,1.46,On Time,Traffic
8837435594,82261,1/23/2023 5:08,1/23/2023 5:13,5,0.95,On Time,Traffic
8960906025,1103,9/22/2024 4:00,9/22/2024 3:55,-5,3.11,On Time,
2385263734,70429,4/17/2025 18:19,4/17/2025 18:14,-5,4.98,On Time,
4063282716,62327,5/2/2024 2:06,5/2/2024 2:05,-1,4.15,On Time,
7374309229,83295,10/2/2024 14:47,10/2/2024 14:43,-4,2.41,On Time,
704350155,66252,5/29/2023 23:59,5/30/2023 0:04,5,3.19,On Time,Traffic
165755779,74143,11/9/2024 6:34,11/9/2024 6:47,13,4.22,Slightly Delayed,Traffic
9338512410,49558,8/30/2025 21:00,8/30/2025 21:14,14,4.45,Slightly Delayed,Traffic
8099519639,33615,4/21/2023 14:14,4/21/2023 14:18,4,2.29,On Time,Traffic
8620646324,97478,3/4/2024 23:07,3/4/2024 23:12,5,4.61,On Time,Traffic
2315732103,33229,5/12/2024 12:30,5/12/2024 12:27,-3,3.7,On Time,
2429158833,47169,5/27/2025 8:59,5/27/2025 8:59,0,1,On Time,
8719402821,99922,5/2/2023 17:23,5/2/2023 17:20,-3,1.33,On Time,
6548026035,42043,3/9/2025 17:40,3/9/2025 17:48,8,2.16,Slightly Delayed,Traffic
3696237561,98868,2/13/2023 4:56,2/13/2023 4:56,0,3.97,On Time,
6710987388,87156,8/6/2023 23:33,8/6/2023 23:31,-2,2.66,On Time,
3981423001,18114,6/16/2025 18:33,6/16/2025 18:28,-5,3.12,On Time,
4302936357,88689,11/3/2023 19:50,11/3/2023 19:47,-3,4.44,On Time,
2953002152,81706,9/11/2025 7:59,9/11/2025 7:56,-3,0.62,On Time,
7144931339,7500,2/1/2025 5:56,2/1/2025 6:00,4,2.73,On Time,Traffic
1327445037,74560,9/30/2024 5:50,9/30/2024 5:54,4,2.91,On Time,Traffic
9978741453,33323,10/13/2024 3:24,10/13/2024 3:26,2,1.42,On Time,Traffic
7309597885,66640,12/13/2024 12:06,12/13/2024 12:02,-4,4.19,On Time,
8024983052,91573,3/6/2023 2:05,3/6/2023 2:10,5,1.54,On Time,Traffic
7859253063,37344,2/24/2025 14:10,2/24/2025 14:26,16,2.03,Significantly Delayed,Traffic
4360150024,49300,8/16/2025 11:38,8/16/2025 11:42,4,2.98,On Time,Traffic
8951062814,70225,10/12/2025 19:25,10/12/2025 19:20,-5,3.68,On Time,
6958397702,40275,11/24/2024 19:12,11/24/2024 19:15,3,0.98,On Time,Traffic
9078912782,62622,1/20/2025 21:44,1/20/2025 21:41,-3,3.29,On Time,
558730141,2318,12/16/2025 15:17,12/16/2025 15:47,30,4.01,Significantly Delayed,Traffic
9520476826,99853,10/13/2023 16:47,10/13/2023 16:47,0,2.97,On Time,
7965150279,14689,8/10/2025 22:27,8/10/2025 22:25,-2,2.19,On Time,
2482167524,27617,3/22/2024 11:55,3/22/2024 11:59,4,4.41,On Time,Traffic
2633104370,35169,9/16/2024 13:45,9/16/2024 13:47,2,3.08,On Time,Traffic
2212347947,98390,9/28/2025 8:34,9/28/2025 8:32,-2,1.27,On Time,
8243323053,25417,3/15/2023 12:19,3/15/2023 12:19,0,1.74,On Time,
9686972529,86614,12/10/2023 3:34,12/10/2023 3:29,-5,2.81,On Time,
5223907023,44792,3/4/2023 5:16,3/4/2023 5:25,9,2.63,Slightly Delayed,Traffic
9945934024,50705,12/21/2025 12:37,12/21/2025 12:38,1,2.04,On Time,Traffic
3704114974,5797,12/18/2025 15:49,12/18/2025 15:51,2,2.44,On Time,Traffic
5662831827,59115,5/4/2024 6:02,5/4/2024 6:07,5,0.91,On Time,Traffic
4490245229,16941,12/29/2024 23:12,12/29/2024 23:11,-1,1.2,On Time,
5978164324,422,1/28/2024 3:53,1/28/2024 3:49,-4,4.33,On Time,
3831927438,5809,12/7/2024 2:03,12/7/2024 2:00,-3,1.97,On Time,
6002396030,11461,12/31/2024 1:56,12/31/2024 2:08,12,1.91,Slightly Delayed,Traffic
3169409649,949,4/1/2023 21:55,4/1/2023 21:57,2,1.9,On Time,Traffic
3079883331,87237,6/17/2023 22:16,6/17/2023 22:31,15,3.62,Slightly Delayed,Traffic
1135536079,91308,3/5/2025 15:13,3/5/2025 15:24,11,1.13,Slightly Delayed,Traffic
2965524257,7389,3/8/2025 11:03,3/8/2025 11:15,12,2.96,Slightly Delayed,Traffic
7979547673,2425,11/30/2023 19:05,11/30/2023 19:21,16,1.06,Significantly Delayed,Traffic
5196133896,31954,10/14/2023 0:05,10/14/2023 0:02,-3,1.78,On Time,
9488071832,95012,8/9/2023 3:38,8/9/2023 4:02,24,3.92,Significantly Delayed,Traffic
1934120628,89812,12/11/2025 19:19,12/11/2025 19:18,-1,2.14,On Time,
314348865,67683,1/23/2024 12:10,1/23/2024 12:09,-1,0.69,On Time,
1485561474,51530,5/23/2024 21:53,5/23/2024 22:05,12,3.61,Slightly Delayed,Traffic
9532955644,15022,10/25/2023 0:01,10/25/2023 0:16,15,4.92,Slightly Delayed,Traffic
1084005618,79296,12/5/2024 14:30,12/5/2024 14:40,10,3.86,Slightly Delayed,Traffic
9096253261,78929,7/12/2023 1:33,7/12/2023 1:48,15,3.58,Slightly Delayed,Traffic
6797803176,45815,8/29/2024 2:40,8/29/2024 2:40,0,2.81,On Time,
6534800027,80537,10/18/2025 11:06,10/18/2025 11:05,-1,2.97,On Time,
293406237,17969,2/27/2025 10:05,2/27/2025 10:04,-1,3.75,On Time,
2735028654,20575,12/15/2024 16:01,12/15/2024 16:17,16,2.87,Significantly Delayed,Traffic
6025869635,66562,3/24/2024 5:06,3/24/2024 5:02,-4,2.58,On Time,
4029883825,42468,6/28/2024 22:42,6/28/2024 22:46,4,4.71,On Time,Traffic
108916726,58823,7/28/2024 10:21,7/28/2024 10:21,0,4.54,On Time,
7078109943,8686,4/15/2024 21:12,4/15/2024 21:25,13,1.56,Slightly Delayed,Traffic
7784919208,43572,3/1/2024 16:12,3/1/2024 16:12,0,4.19,On Time,
772657604,5724,6/3/2024 9:13,6/3/2024 9:11,-2,2.03,On Time,
5717261591,74465,9/29/2023 0:24,9/29/2023 0:20,-4,2.32,On Time,
9006002559,63451,2/5/2023 18:38,2/5/2023 18:46,8,3.5,Slightly Delayed,Traffic
2681674789,89835,2/5/2025 9:06,2/5/2025 9:01,-5,2.12,On Time,
862717729,59592,2/19/2024 20:04,2/19/2024 20:01,-3,1.85,On Time,
274777004,27330,11/19/2024 13:00,11/19/2024 12:56,-4,2.14,On Time,
3221949654,27750,7/26/2023 9:02,7/26/2023 9:13,11,3.3,Slightly Delayed,Traffic
4194682976,70480,9/25/2024 21:54,9/25/2024 21:59,5,2.19,On Time,Traffic
3278102175,4807,10/28/2025 16:09,10/28/2025 16:06,-3,4.63,On Time,
9048834801,91581,6/25/2024 18:15,6/25/2024 18:18,3,2.94,On Time,Traffic
5507226136,4611,12/7/2023 7:17,12/7/2023 7:21,4,4.66,On Time,Traffic
7051138189,5591,5/29/2025 23:06,5/29/2025 23:05,-1,3.99,On Time,
4283647412,98882,2/11/2023 14:27,2/11/2023 14:23,-4,3.97,On Time,
2923758003,95133,9/26/2025 14:55,9/26/2025 14:59,4,2.17,On Time,Traffic
5016415814,79385,1/14/2024 6:07,1/14/2024 6:16,9,4.74,Slightly Delayed,Traffic
7867500782,48193,12/4/2023 4:16,12/4/2023 4:14,-2,3.94,On Time,
6234066852,49670,9/27/2023 18:44,9/27/2023 19:12,28,2.41,Significantly Delayed,Traffic
8475545200,31783,9/12/2023 3:34,9/12/2023 3:57,23,4.12,Significantly Delayed,Traffic
9451994483,8668,5/29/2024 7:36,5/29/2024 7:36,0,3.57,On Time,
1282541013,20699,12/18/2023 0:00,12/17/2023 23:55,-5,1.46,On Time,
8537231136,58062,12/6/2023 6:03,12/6/2023 6:05,2,4.6,On Time,Traffic
5638606976,85022,6/3/2023 15:17,6/3/2023 15:16,-1,1.4,On Time,
9595630852,71019,4/11/2024 11:23,4/11/2024 11:32,9,2.2,Slightly Delayed,Traffic
9421185107,53074,12/26/2024 19:44,12/26/2024 19:45,1,4.73,On Time,Traffic
1566287065,48131,8/3/2025 15:17,8/3/2025 15:21,4,4.65,On Time,Traffic
839647226,59310,7/29/2025 20:28,7/29/2025 20:28,0,3.56,On Time,
9579219826,65468,11/5/2023 7:21,11/5/2023 7:20,-1,3.35,On Time,
9810470305,64771,9/21/2024 9:21,9/21/2024 9:21,0,3.97,On Time,
